sketch_id,name,sketch_order,season,episode,time_bin,time_bin_start,time_bin_end,time_bin_center,emotion,count,total_detections,percentage,category,category2
4,Instagram,3,1,1,80.0-85.0%,80.0,85.0,82.5,disgust,1,7,14.285714285714285,social media,
4,Instagram,3,1,1,80.0-85.0%,80.0,85.0,82.5,happy,1,7,14.285714285714285,social media,
4,Instagram,3,1,1,80.0-85.0%,80.0,85.0,82.5,neutral,1,7,14.285714285714285,social media,
4,Instagram,3,1,1,80.0-85.0%,80.0,85.0,82.5,surprise,1,7,14.285714285714285,social media,
4,Instagram,3,1,1,85.0-90.0%,85.0,90.0,87.5,sad,4,7,57.14285714285714,social media,
4,Instagram,3,1,1,85.0-90.0%,85.0,90.0,87.5,disgust,2,7,28.57142857142857,social media,
4,Instagram,3,1,1,85.0-90.0%,85.0,90.0,87.5,surprise,1,7,14.285714285714285,social media,
4,Instagram,3,1,1,90.0-95.0%,90.0,95.0,92.5,disgust,2,6,33.33333333333333,social media,
4,Instagram,3,1,1,90.0-95.0%,90.0,95.0,92.5,happy,2,6,33.33333333333333,social media,
4,Instagram,3,1,1,90.0-95.0%,90.0,95.0,92.5,anger,1,6,16.666666666666664,social media,
4,Instagram,3,1,1,90.0-95.0%,90.0,95.0,92.5,sad,1,6,16.666666666666664,social media,
4,Instagram,3,1,1,95.0-100.0%,95.0,100.0,97.5,happy,3,7,42.857142857142854,social media,
4,Instagram,3,1,1,95.0-100.0%,95.0,100.0,97.5,sad,3,7,42.857142857142854,social media,
4,Instagram,3,1,1,95.0-100.0%,95.0,100.0,97.5,disgust,1,7,14.285714285714285,social media,
5,Gift Receipt,4,1,1,0.0-5.0%,0.0,5.0,2.5,happy,17,27,62.96296296296296,party,
5,Gift Receipt,4,1,1,0.0-5.0%,0.0,5.0,2.5,sad,5,27,18.51851851851852,party,
5,Gift Receipt,4,1,1,0.0-5.0%,0.0,5.0,2.5,disgust,2,27,7.4074074074074066,party,
5,Gift Receipt,4,1,1,0.0-5.0%,0.0,5.0,2.5,neutral,2,27,7.4074074074074066,party,
5,Gift Receipt,4,1,1,0.0-5.0%,0.0,5.0,2.5,surprise,1,27,3.7037037037037033,party,
5,Gift Receipt,4,1,1,5.0-10.0%,5.0,10.0,7.5,happy,19,46,41.30434782608695,party,
5,Gift Receipt,4,1,1,5.0-10.0%,5.0,10.0,7.5,sad,13,46,28.26086956521739,party,
5,Gift Receipt,4,1,1,5.0-10.0%,5.0,10.0,7.5,neutral,9,46,19.565217391304348,party,
5,Gift Receipt,4,1,1,5.0-10.0%,5.0,10.0,7.5,disgust,3,46,6.521739130434782,party,
5,Gift Receipt,4,1,1,5.0-10.0%,5.0,10.0,7.5,surprise,2,46,4.3478260869565215,party,
5,Gift Receipt,4,1,1,10.0-15.0%,10.0,15.0,12.5,happy,16,29,55.172413793103445,party,
5,Gift Receipt,4,1,1,10.0-15.0%,10.0,15.0,12.5,sad,7,29,24.137931034482758,party,
5,Gift Receipt,4,1,1,10.0-15.0%,10.0,15.0,12.5,neutral,4,29,13.793103448275861,party,
5,Gift Receipt,4,1,1,10.0-15.0%,10.0,15.0,12.5,surprise,2,29,6.896551724137931,party,
5,Gift Receipt,4,1,1,15.0-20.0%,15.0,20.0,17.5,happy,16,38,42.10526315789473,party,
5,Gift Receipt,4,1,1,15.0-20.0%,15.0,20.0,17.5,sad,13,38,34.21052631578947,party,
5,Gift Receipt,4,1,1,15.0-20.0%,15.0,20.0,17.5,neutral,6,38,15.789473684210526,party,
5,Gift Receipt,4,1,1,15.0-20.0%,15.0,20.0,17.5,surprise,2,38,5.263157894736842,party,
5,Gift Receipt,4,1,1,15.0-20.0%,15.0,20.0,17.5,disgust,1,38,2.631578947368421,party,
5,Gift Receipt,4,1,1,20.0-25.0%,20.0,25.0,22.5,happy,17,25,68.0,party,
5,Gift Receipt,4,1,1,20.0-25.0%,20.0,25.0,22.5,neutral,4,25,16.0,party,
5,Gift Receipt,4,1,1,20.0-25.0%,20.0,25.0,22.5,sad,4,25,16.0,party,
5,Gift Receipt,4,1,1,25.0-30.0%,25.0,30.0,27.5,neutral,12,27,44.44444444444444,party,
5,Gift Receipt,4,1,1,25.0-30.0%,25.0,30.0,27.5,happy,9,27,33.33333333333333,party,
5,Gift Receipt,4,1,1,25.0-30.0%,25.0,30.0,27.5,sad,4,27,14.814814814814813,party,
5,Gift Receipt,4,1,1,25.0-30.0%,25.0,30.0,27.5,disgust,2,27,7.4074074074074066,party,
5,Gift Receipt,4,1,1,30.0-35.0%,30.0,35.0,32.5,sad,17,41,41.46341463414634,party,
5,Gift Receipt,4,1,1,30.0-35.0%,30.0,35.0,32.5,happy,13,41,31.70731707317073,party,
5,Gift Receipt,4,1,1,30.0-35.0%,30.0,35.0,32.5,neutral,7,41,17.073170731707318,party,
5,Gift Receipt,4,1,1,30.0-35.0%,30.0,35.0,32.5,surprise,3,41,7.317073170731707,party,
5,Gift Receipt,4,1,1,30.0-35.0%,30.0,35.0,32.5,disgust,1,41,2.4390243902439024,party,
5,Gift Receipt,4,1,1,35.0-40.0%,35.0,40.0,37.5,happy,10,36,27.77777777777778,party,
5,Gift Receipt,4,1,1,35.0-40.0%,35.0,40.0,37.5,sad,10,36,27.77777777777778,party,
5,Gift Receipt,4,1,1,35.0-40.0%,35.0,40.0,37.5,neutral,9,36,25.0,party,
5,Gift Receipt,4,1,1,35.0-40.0%,35.0,40.0,37.5,surprise,6,36,16.666666666666664,party,
5,Gift Receipt,4,1,1,35.0-40.0%,35.0,40.0,37.5,disgust,1,36,2.7777777777777777,party,
5,Gift Receipt,4,1,1,40.0-45.0%,40.0,45.0,42.5,neutral,16,52,30.76923076923077,party,
5,Gift Receipt,4,1,1,40.0-45.0%,40.0,45.0,42.5,anger,9,52,17.307692307692307,party,
5,Gift Receipt,4,1,1,40.0-45.0%,40.0,45.0,42.5,surprise,9,52,17.307692307692307,party,
5,Gift Receipt,4,1,1,40.0-45.0%,40.0,45.0,42.5,sad,8,52,15.384615384615385,party,
5,Gift Receipt,4,1,1,40.0-45.0%,40.0,45.0,42.5,disgust,5,52,9.615384615384617,party,
5,Gift Receipt,4,1,1,40.0-45.0%,40.0,45.0,42.5,happy,4,52,7.6923076923076925,party,
5,Gift Receipt,4,1,1,40.0-45.0%,40.0,45.0,42.5,fear,1,52,1.9230769230769231,party,
5,Gift Receipt,4,1,1,45.0-50.0%,45.0,50.0,47.5,neutral,5,19,26.31578947368421,party,
5,Gift Receipt,4,1,1,45.0-50.0%,45.0,50.0,47.5,surprise,5,19,26.31578947368421,party,
5,Gift Receipt,4,1,1,45.0-50.0%,45.0,50.0,47.5,happy,4,19,21.052631578947366,party,
5,Gift Receipt,4,1,1,45.0-50.0%,45.0,50.0,47.5,sad,4,19,21.052631578947366,party,
5,Gift Receipt,4,1,1,45.0-50.0%,45.0,50.0,47.5,anger,1,19,5.263157894736842,party,
5,Gift Receipt,4,1,1,50.0-55.0%,50.0,55.0,52.5,neutral,14,30,46.666666666666664,party,
5,Gift Receipt,4,1,1,50.0-55.0%,50.0,55.0,52.5,sad,5,30,16.666666666666664,party,
5,Gift Receipt,4,1,1,50.0-55.0%,50.0,55.0,52.5,surprise,3,30,10.0,party,
5,Gift Receipt,4,1,1,50.0-55.0%,50.0,55.0,52.5,anger,2,30,6.666666666666667,party,
5,Gift Receipt,4,1,1,50.0-55.0%,50.0,55.0,52.5,disgust,2,30,6.666666666666667,party,
5,Gift Receipt,4,1,1,50.0-55.0%,50.0,55.0,52.5,fear,2,30,6.666666666666667,party,
5,Gift Receipt,4,1,1,50.0-55.0%,50.0,55.0,52.5,happy,2,30,6.666666666666667,party,
5,Gift Receipt,4,1,1,55.0-60.0%,55.0,60.0,57.5,sad,5,13,38.46153846153847,party,
5,Gift Receipt,4,1,1,55.0-60.0%,55.0,60.0,57.5,neutral,4,13,30.76923076923077,party,
5,Gift Receipt,4,1,1,55.0-60.0%,55.0,60.0,57.5,surprise,3,13,23.076923076923077,party,
5,Gift Receipt,4,1,1,55.0-60.0%,55.0,60.0,57.5,happy,1,13,7.6923076923076925,party,
5,Gift Receipt,4,1,1,60.0-65.0%,60.0,65.0,62.5,neutral,9,35,25.71428571428571,party,
5,Gift Receipt,4,1,1,60.0-65.0%,60.0,65.0,62.5,sad,9,35,25.71428571428571,party,
5,Gift Receipt,4,1,1,60.0-65.0%,60.0,65.0,62.5,anger,7,35,20.0,party,
5,Gift Receipt,4,1,1,60.0-65.0%,60.0,65.0,62.5,happy,5,35,14.285714285714285,party,
5,Gift Receipt,4,1,1,60.0-65.0%,60.0,65.0,62.5,surprise,3,35,8.571428571428571,party,
5,Gift Receipt,4,1,1,60.0-65.0%,60.0,65.0,62.5,disgust,2,35,5.714285714285714,party,
5,Gift Receipt,4,1,1,65.0-70.0%,65.0,70.0,67.5,sad,20,43,46.51162790697674,party,
5,Gift Receipt,4,1,1,65.0-70.0%,65.0,70.0,67.5,neutral,10,43,23.25581395348837,party,
5,Gift Receipt,4,1,1,65.0-70.0%,65.0,70.0,67.5,fear,6,43,13.953488372093023,party,
5,Gift Receipt,4,1,1,65.0-70.0%,65.0,70.0,67.5,anger,4,43,9.30232558139535,party,
5,Gift Receipt,4,1,1,65.0-70.0%,65.0,70.0,67.5,disgust,1,43,2.3255813953488373,party,
5,Gift Receipt,4,1,1,65.0-70.0%,65.0,70.0,67.5,happy,1,43,2.3255813953488373,party,
5,Gift Receipt,4,1,1,65.0-70.0%,65.0,70.0,67.5,surprise,1,43,2.3255813953488373,party,
5,Gift Receipt,4,1,1,70.0-75.0%,70.0,75.0,72.5,surprise,3,5,60.0,party,
5,Gift Receipt,4,1,1,70.0-75.0%,70.0,75.0,72.5,neutral,1,5,20.0,party,
5,Gift Receipt,4,1,1,70.0-75.0%,70.0,75.0,72.5,sad,1,5,20.0,party,
5,Gift Receipt,4,1,1,75.0-80.0%,75.0,80.0,77.5,neutral,6,10,60.0,party,
5,Gift Receipt,4,1,1,75.0-80.0%,75.0,80.0,77.5,happy,3,10,30.0,party,
5,Gift Receipt,4,1,1,75.0-80.0%,75.0,80.0,77.5,sad,1,10,10.0,party,
5,Gift Receipt,4,1,1,80.0-85.0%,80.0,85.0,82.5,neutral,16,28,57.14285714285714,party,
5,Gift Receipt,4,1,1,80.0-85.0%,80.0,85.0,82.5,happy,7,28,25.0,party,
5,Gift Receipt,4,1,1,80.0-85.0%,80.0,85.0,82.5,sad,4,28,14.285714285714285,party,
5,Gift Receipt,4,1,1,80.0-85.0%,80.0,85.0,82.5,disgust,1,28,3.571428571428571,party,
5,Gift Receipt,4,1,1,85.0-90.0%,85.0,90.0,87.5,surprise,4,11,36.36363636363637,party,
5,Gift Receipt,4,1,1,85.0-90.0%,85.0,90.0,87.5,neutral,3,11,27.27272727272727,party,
5,Gift Receipt,4,1,1,85.0-90.0%,85.0,90.0,87.5,fear,2,11,18.181818181818183,party,
5,Gift Receipt,4,1,1,85.0-90.0%,85.0,90.0,87.5,anger,1,11,9.090909090909092,party,
5,Gift Receipt,4,1,1,85.0-90.0%,85.0,90.0,87.5,sad,1,11,9.090909090909092,party,
5,Gift Receipt,4,1,1,95.0-100.0%,95.0,100.0,97.5,neutral,2,2,100.0,party,
6,Biker Guy,5,1,2,0.0-5.0%,0.0,5.0,2.5,happy,2,3,66.66666666666666,sci-fi/fantasy,
6,Biker Guy,5,1,2,0.0-5.0%,0.0,5.0,2.5,sad,1,3,33.33333333333333,sci-fi/fantasy,
6,Biker Guy,5,1,2,5.0-10.0%,5.0,10.0,7.5,sad,2,3,66.66666666666666,sci-fi/fantasy,
6,Biker Guy,5,1,2,5.0-10.0%,5.0,10.0,7.5,neutral,1,3,33.33333333333333,sci-fi/fantasy,
6,Biker Guy,5,1,2,10.0-15.0%,10.0,15.0,12.5,surprise,2,4,50.0,sci-fi/fantasy,
6,Biker Guy,5,1,2,10.0-15.0%,10.0,15.0,12.5,neutral,1,4,25.0,sci-fi/fantasy,
6,Biker Guy,5,1,2,10.0-15.0%,10.0,15.0,12.5,sad,1,4,25.0,sci-fi/fantasy,
6,Biker Guy,5,1,2,15.0-20.0%,15.0,20.0,17.5,anger,1,2,50.0,sci-fi/fantasy,
6,Biker Guy,5,1,2,15.0-20.0%,15.0,20.0,17.5,disgust,1,2,50.0,sci-fi/fantasy,
6,Biker Guy,5,1,2,20.0-25.0%,20.0,25.0,22.5,surprise,2,4,50.0,sci-fi/fantasy,
6,Biker Guy,5,1,2,20.0-25.0%,20.0,25.0,22.5,fear,1,4,25.0,sci-fi/fantasy,
6,Biker Guy,5,1,2,20.0-25.0%,20.0,25.0,22.5,sad,1,4,25.0,sci-fi/fantasy,
6,Biker Guy,5,1,2,25.0-30.0%,25.0,30.0,27.5,happy,1,2,50.0,sci-fi/fantasy,
6,Biker Guy,5,1,2,25.0-30.0%,25.0,30.0,27.5,sad,1,2,50.0,sci-fi/fantasy,
6,Biker Guy,5,1,2,30.0-35.0%,30.0,35.0,32.5,sad,1,1,100.0,sci-fi/fantasy,
6,Biker Guy,5,1,2,35.0-40.0%,35.0,40.0,37.5,happy,2,3,66.66666666666666,sci-fi/fantasy,
6,Biker Guy,5,1,2,35.0-40.0%,35.0,40.0,37.5,disgust,1,3,33.33333333333333,sci-fi/fantasy,
6,Biker Guy,5,1,2,40.0-45.0%,40.0,45.0,42.5,surprise,2,4,50.0,sci-fi/fantasy,
6,Biker Guy,5,1,2,40.0-45.0%,40.0,45.0,42.5,fear,1,4,25.0,sci-fi/fantasy,
6,Biker Guy,5,1,2,40.0-45.0%,40.0,45.0,42.5,sad,1,4,25.0,sci-fi/fantasy,
6,Biker Guy,5,1,2,50.0-55.0%,50.0,55.0,52.5,sad,1,2,50.0,sci-fi/fantasy,
6,Biker Guy,5,1,2,50.0-55.0%,50.0,55.0,52.5,surprise,1,2,50.0,sci-fi/fantasy,
6,Biker Guy,5,1,2,60.0-65.0%,60.0,65.0,62.5,neutral,6,7,85.71428571428571,sci-fi/fantasy,
6,Biker Guy,5,1,2,60.0-65.0%,60.0,65.0,62.5,anger,1,7,14.285714285714285,sci-fi/fantasy,
6,Biker Guy,5,1,2,65.0-70.0%,65.0,70.0,67.5,neutral,19,22,86.36363636363636,sci-fi/fantasy,
6,Biker Guy,5,1,2,65.0-70.0%,65.0,70.0,67.5,surprise,3,22,13.636363636363635,sci-fi/fantasy,
6,Biker Guy,5,1,2,70.0-75.0%,70.0,75.0,72.5,sad,4,8,50.0,sci-fi/fantasy,
6,Biker Guy,5,1,2,70.0-75.0%,70.0,75.0,72.5,anger,2,8,25.0,sci-fi/fantasy,
6,Biker Guy,5,1,2,70.0-75.0%,70.0,75.0,72.5,happy,2,8,25.0,sci-fi/fantasy,
6,Biker Guy,5,1,2,75.0-80.0%,75.0,80.0,77.5,happy,4,7,57.14285714285714,sci-fi/fantasy,
6,Biker Guy,5,1,2,75.0-80.0%,75.0,80.0,77.5,neutral,2,7,28.57142857142857,sci-fi/fantasy,
6,Biker Guy,5,1,2,75.0-80.0%,75.0,80.0,77.5,sad,1,7,14.285714285714285,sci-fi/fantasy,
6,Biker Guy,5,1,2,80.0-85.0%,80.0,85.0,82.5,happy,7,8,87.5,sci-fi/fantasy,
6,Biker Guy,5,1,2,80.0-85.0%,80.0,85.0,82.5,surprise,1,8,12.5,sci-fi/fantasy,
6,Biker Guy,5,1,2,85.0-90.0%,85.0,90.0,87.5,neutral,19,45,42.22222222222222,sci-fi/fantasy,
6,Biker Guy,5,1,2,85.0-90.0%,85.0,90.0,87.5,happy,12,45,26.666666666666668,sci-fi/fantasy,
6,Biker Guy,5,1,2,85.0-90.0%,85.0,90.0,87.5,surprise,9,45,20.0,sci-fi/fantasy,
6,Biker Guy,5,1,2,85.0-90.0%,85.0,90.0,87.5,sad,5,45,11.11111111111111,sci-fi/fantasy,
6,Biker Guy,5,1,2,90.0-95.0%,90.0,95.0,92.5,happy,16,21,76.19047619047619,sci-fi/fantasy,
6,Biker Guy,5,1,2,90.0-95.0%,90.0,95.0,92.5,neutral,4,21,19.047619047619047,sci-fi/fantasy,
6,Biker Guy,5,1,2,90.0-95.0%,90.0,95.0,92.5,sad,1,21,4.761904761904762,sci-fi/fantasy,
6,Biker Guy,5,1,2,95.0-100.0%,95.0,100.0,97.5,neutral,3,6,50.0,sci-fi/fantasy,
6,Biker Guy,5,1,2,95.0-100.0%,95.0,100.0,97.5,happy,2,6,33.33333333333333,sci-fi/fantasy,
6,Biker Guy,5,1,2,95.0-100.0%,95.0,100.0,97.5,sad,1,6,16.666666666666664,sci-fi/fantasy,
7,River Mountain High,6,1,2,0.0-5.0%,0.0,5.0,2.5,happy,6,6,100.0,commercial,
7,River Mountain High,6,1,2,10.0-15.0%,10.0,15.0,12.5,neutral,1,1,100.0,commercial,
7,River Mountain High,6,1,2,15.0-20.0%,15.0,20.0,17.5,neutral,7,9,77.77777777777779,commercial,
7,River Mountain High,6,1,2,15.0-20.0%,15.0,20.0,17.5,happy,1,9,11.11111111111111,commercial,
7,River Mountain High,6,1,2,15.0-20.0%,15.0,20.0,17.5,surprise,1,9,11.11111111111111,commercial,
7,River Mountain High,6,1,2,20.0-25.0%,20.0,25.0,22.5,sad,2,3,66.66666666666666,commercial,
7,River Mountain High,6,1,2,20.0-25.0%,20.0,25.0,22.5,happy,1,3,33.33333333333333,commercial,
7,River Mountain High,6,1,2,25.0-30.0%,25.0,30.0,27.5,happy,5,8,62.5,commercial,
7,River Mountain High,6,1,2,25.0-30.0%,25.0,30.0,27.5,neutral,3,8,37.5,commercial,
7,River Mountain High,6,1,2,30.0-35.0%,30.0,35.0,32.5,neutral,7,9,77.77777777777779,commercial,
7,River Mountain High,6,1,2,30.0-35.0%,30.0,35.0,32.5,happy,2,9,22.22222222222222,commercial,
7,River Mountain High,6,1,2,35.0-40.0%,35.0,40.0,37.5,neutral,5,8,62.5,commercial,
7,River Mountain High,6,1,2,35.0-40.0%,35.0,40.0,37.5,surprise,2,8,25.0,commercial,
7,River Mountain High,6,1,2,35.0-40.0%,35.0,40.0,37.5,sad,1,8,12.5,commercial,
7,River Mountain High,6,1,2,40.0-45.0%,40.0,45.0,42.5,neutral,4,11,36.36363636363637,commercial,
7,River Mountain High,6,1,2,40.0-45.0%,40.0,45.0,42.5,sad,4,11,36.36363636363637,commercial,
7,River Mountain High,6,1,2,40.0-45.0%,40.0,45.0,42.5,anger,1,11,9.090909090909092,commercial,
7,River Mountain High,6,1,2,40.0-45.0%,40.0,45.0,42.5,happy,1,11,9.090909090909092,commercial,
7,River Mountain High,6,1,2,40.0-45.0%,40.0,45.0,42.5,surprise,1,11,9.090909090909092,commercial,
7,River Mountain High,6,1,2,45.0-50.0%,45.0,50.0,47.5,neutral,4,9,44.44444444444444,commercial,
7,River Mountain High,6,1,2,45.0-50.0%,45.0,50.0,47.5,sad,4,9,44.44444444444444,commercial,
7,River Mountain High,6,1,2,45.0-50.0%,45.0,50.0,47.5,disgust,1,9,11.11111111111111,commercial,
7,River Mountain High,6,1,2,50.0-55.0%,50.0,55.0,52.5,neutral,5,10,50.0,commercial,
7,River Mountain High,6,1,2,50.0-55.0%,50.0,55.0,52.5,happy,4,10,40.0,commercial,
7,River Mountain High,6,1,2,50.0-55.0%,50.0,55.0,52.5,surprise,1,10,10.0,commercial,
7,River Mountain High,6,1,2,55.0-60.0%,55.0,60.0,57.5,sad,8,10,80.0,commercial,
7,River Mountain High,6,1,2,55.0-60.0%,55.0,60.0,57.5,disgust,1,10,10.0,commercial,
7,River Mountain High,6,1,2,55.0-60.0%,55.0,60.0,57.5,neutral,1,10,10.0,commercial,
7,River Mountain High,6,1,2,60.0-65.0%,60.0,65.0,62.5,happy,5,13,38.46153846153847,commercial,
7,River Mountain High,6,1,2,60.0-65.0%,60.0,65.0,62.5,sad,5,13,38.46153846153847,commercial,
7,River Mountain High,6,1,2,60.0-65.0%,60.0,65.0,62.5,neutral,2,13,15.384615384615385,commercial,
7,River Mountain High,6,1,2,60.0-65.0%,60.0,65.0,62.5,surprise,1,13,7.6923076923076925,commercial,
7,River Mountain High,6,1,2,65.0-70.0%,65.0,70.0,67.5,sad,4,9,44.44444444444444,commercial,
7,River Mountain High,6,1,2,65.0-70.0%,65.0,70.0,67.5,happy,3,9,33.33333333333333,commercial,
7,River Mountain High,6,1,2,65.0-70.0%,65.0,70.0,67.5,anger,1,9,11.11111111111111,commercial,
7,River Mountain High,6,1,2,65.0-70.0%,65.0,70.0,67.5,neutral,1,9,11.11111111111111,commercial,
7,River Mountain High,6,1,2,70.0-75.0%,70.0,75.0,72.5,sad,6,9,66.66666666666666,commercial,
7,River Mountain High,6,1,2,70.0-75.0%,70.0,75.0,72.5,happy,2,9,22.22222222222222,commercial,
7,River Mountain High,6,1,2,70.0-75.0%,70.0,75.0,72.5,neutral,1,9,11.11111111111111,commercial,
7,River Mountain High,6,1,2,75.0-80.0%,75.0,80.0,77.5,sad,6,13,46.15384615384615,commercial,
7,River Mountain High,6,1,2,75.0-80.0%,75.0,80.0,77.5,neutral,4,13,30.76923076923077,commercial,
7,River Mountain High,6,1,2,75.0-80.0%,75.0,80.0,77.5,disgust,2,13,15.384615384615385,commercial,
7,River Mountain High,6,1,2,75.0-80.0%,75.0,80.0,77.5,happy,1,13,7.6923076923076925,commercial,
7,River Mountain High,6,1,2,80.0-85.0%,80.0,85.0,82.5,sad,6,12,50.0,commercial,
7,River Mountain High,6,1,2,80.0-85.0%,80.0,85.0,82.5,neutral,4,12,33.33333333333333,commercial,
7,River Mountain High,6,1,2,80.0-85.0%,80.0,85.0,82.5,happy,2,12,16.666666666666664,commercial,
7,River Mountain High,6,1,2,85.0-90.0%,85.0,90.0,87.5,sad,4,11,36.36363636363637,commercial,
7,River Mountain High,6,1,2,85.0-90.0%,85.0,90.0,87.5,happy,3,11,27.27272727272727,commercial,
7,River Mountain High,6,1,2,85.0-90.0%,85.0,90.0,87.5,anger,1,11,9.090909090909092,commercial,
7,River Mountain High,6,1,2,85.0-90.0%,85.0,90.0,87.5,disgust,1,11,9.090909090909092,commercial,
7,River Mountain High,6,1,2,85.0-90.0%,85.0,90.0,87.5,neutral,1,11,9.090909090909092,commercial,
7,River Mountain High,6,1,2,85.0-90.0%,85.0,90.0,87.5,surprise,1,11,9.090909090909092,commercial,
7,River Mountain High,6,1,2,90.0-95.0%,90.0,95.0,92.5,sad,8,13,61.53846153846154,commercial,
7,River Mountain High,6,1,2,90.0-95.0%,90.0,95.0,92.5,neutral,3,13,23.076923076923077,commercial,
7,River Mountain High,6,1,2,90.0-95.0%,90.0,95.0,92.5,anger,1,13,7.6923076923076925,commercial,
7,River Mountain High,6,1,2,90.0-95.0%,90.0,95.0,92.5,surprise,1,13,7.6923076923076925,commercial,
7,River Mountain High,6,1,2,95.0-100.0%,95.0,100.0,97.5,neutral,4,10,40.0,commercial,
7,River Mountain High,6,1,2,95.0-100.0%,95.0,100.0,97.5,sad,4,10,40.0,commercial,
7,River Mountain High,6,1,2,95.0-100.0%,95.0,100.0,97.5,disgust,1,10,10.0,commercial,
7,River Mountain High,6,1,2,95.0-100.0%,95.0,100.0,97.5,happy,1,10,10.0,commercial,
8,Wilson's Toupees,7,1,2,0.0-5.0%,0.0,5.0,2.5,happy,7,11,63.63636363636363,commercial,
8,Wilson's Toupees,7,1,2,0.0-5.0%,0.0,5.0,2.5,sad,2,11,18.181818181818183,commercial,
8,Wilson's Toupees,7,1,2,0.0-5.0%,0.0,5.0,2.5,neutral,1,11,9.090909090909092,commercial,
8,Wilson's Toupees,7,1,2,0.0-5.0%,0.0,5.0,2.5,surprise,1,11,9.090909090909092,commercial,
8,Wilson's Toupees,7,1,2,5.0-10.0%,5.0,10.0,7.5,happy,7,9,77.77777777777779,commercial,
8,Wilson's Toupees,7,1,2,5.0-10.0%,5.0,10.0,7.5,sad,1,9,11.11111111111111,commercial,
8,Wilson's Toupees,7,1,2,5.0-10.0%,5.0,10.0,7.5,surprise,1,9,11.11111111111111,commercial,
8,Wilson's Toupees,7,1,2,10.0-15.0%,10.0,15.0,12.5,sad,6,8,75.0,commercial,
8,Wilson's Toupees,7,1,2,10.0-15.0%,10.0,15.0,12.5,happy,1,8,12.5,commercial,
8,Wilson's Toupees,7,1,2,10.0-15.0%,10.0,15.0,12.5,neutral,1,8,12.5,commercial,
8,Wilson's Toupees,7,1,2,15.0-20.0%,15.0,20.0,17.5,happy,3,9,33.33333333333333,commercial,
8,Wilson's Toupees,7,1,2,15.0-20.0%,15.0,20.0,17.5,anger,2,9,22.22222222222222,commercial,
8,Wilson's Toupees,7,1,2,15.0-20.0%,15.0,20.0,17.5,fear,1,9,11.11111111111111,commercial,
8,Wilson's Toupees,7,1,2,15.0-20.0%,15.0,20.0,17.5,neutral,1,9,11.11111111111111,commercial,
8,Wilson's Toupees,7,1,2,15.0-20.0%,15.0,20.0,17.5,sad,1,9,11.11111111111111,commercial,
8,Wilson's Toupees,7,1,2,15.0-20.0%,15.0,20.0,17.5,surprise,1,9,11.11111111111111,commercial,
8,Wilson's Toupees,7,1,2,20.0-25.0%,20.0,25.0,22.5,sad,3,6,50.0,commercial,
8,Wilson's Toupees,7,1,2,20.0-25.0%,20.0,25.0,22.5,anger,2,6,33.33333333333333,commercial,
8,Wilson's Toupees,7,1,2,20.0-25.0%,20.0,25.0,22.5,neutral,1,6,16.666666666666664,commercial,
8,Wilson's Toupees,7,1,2,25.0-30.0%,25.0,30.0,27.5,neutral,2,5,40.0,commercial,
8,Wilson's Toupees,7,1,2,25.0-30.0%,25.0,30.0,27.5,sad,2,5,40.0,commercial,
8,Wilson's Toupees,7,1,2,25.0-30.0%,25.0,30.0,27.5,happy,1,5,20.0,commercial,
8,Wilson's Toupees,7,1,2,30.0-35.0%,30.0,35.0,32.5,sad,3,3,100.0,commercial,
8,Wilson's Toupees,7,1,2,35.0-40.0%,35.0,40.0,37.5,surprise,2,5,40.0,commercial,
8,Wilson's Toupees,7,1,2,35.0-40.0%,35.0,40.0,37.5,anger,1,5,20.0,commercial,
8,Wilson's Toupees,7,1,2,35.0-40.0%,35.0,40.0,37.5,disgust,1,5,20.0,commercial,
8,Wilson's Toupees,7,1,2,35.0-40.0%,35.0,40.0,37.5,sad,1,5,20.0,commercial,
8,Wilson's Toupees,7,1,2,40.0-45.0%,40.0,45.0,42.5,anger,1,2,50.0,commercial,
8,Wilson's Toupees,7,1,2,40.0-45.0%,40.0,45.0,42.5,neutral,1,2,50.0,commercial,
8,Wilson's Toupees,7,1,2,45.0-50.0%,45.0,50.0,47.5,happy,1,1,100.0,commercial,
8,Wilson's Toupees,7,1,2,50.0-55.0%,50.0,55.0,52.5,neutral,2,3,66.66666666666666,commercial,
8,Wilson's Toupees,7,1,2,50.0-55.0%,50.0,55.0,52.5,happy,1,3,33.33333333333333,commercial,
8,Wilson's Toupees,7,1,2,55.0-60.0%,55.0,60.0,57.5,neutral,4,10,40.0,commercial,
8,Wilson's Toupees,7,1,2,55.0-60.0%,55.0,60.0,57.5,sad,2,10,20.0,commercial,
8,Wilson's Toupees,7,1,2,55.0-60.0%,55.0,60.0,57.5,surprise,2,10,20.0,commercial,
8,Wilson's Toupees,7,1,2,55.0-60.0%,55.0,60.0,57.5,fear,1,10,10.0,commercial,
8,Wilson's Toupees,7,1,2,55.0-60.0%,55.0,60.0,57.5,happy,1,10,10.0,commercial,
8,Wilson's Toupees,7,1,2,60.0-65.0%,60.0,65.0,62.5,surprise,4,6,66.66666666666666,commercial,
8,Wilson's Toupees,7,1,2,60.0-65.0%,60.0,65.0,62.5,fear,1,6,16.666666666666664,commercial,
8,Wilson's Toupees,7,1,2,60.0-65.0%,60.0,65.0,62.5,happy,1,6,16.666666666666664,commercial,
